,country,year,contamination_ml,population_ml,PBI_ml,forest_ml,wage_ml,life_expect_ml
917,Sweden,2001,625.371,71294564.082,3107111.0,352230.532,204746.70811150942,79.9
918,Sweden,2002,590.476,71597515.74700002,3175345.0,361838.349,209117.52145914536,79.9
919,Sweden,2003,578.957,71932543.664,3246619.0,371446.166,213146.19571050513,80.3
920,Sweden,2004,541.737,72280309.78299999,3387072.0,381053.983,220361.11911243355,80.6
921,Sweden,2005,528.942,72639659.85700001,3485158.0,390661.8,225709.88992906772,80.7
922,Sweden,2006,502.56300000000005,73115410.01600002,3645562.0,390256.515,232345.49249232933,81.0
923,Sweden,2007,497.73699999999997,73696334.50700003,3770637.0,389851.23,241318.36020427232,81.1
924,Sweden,2008,480.72,74274715.33299997,3761501.0,389445.94499999995,247970.2763449405,81.3
925,Sweden,2009,466.298,74880158.403,3602148.0,389040.66,252053.6618323256,81.5
926,Sweden,2010,454.845,75467053.517,3825086.0,446320.734,255250.27467468122,81.6
927,Sweden,2011,441.231,75971326.494,3941840.0,413140.716,260395.81486657614,81.9
928,Sweden,2012,417.708,76463863.33299999,3916968.0,294210.682,266758.3547572047,81.8
929,Sweden,2013,411.716,77042156.03999996,3959578.0,297230.668,270418.8359028074,82.0
930,Sweden,2014,397.741,77752676.507,4068359.0,308420.71,274527.7722540158,82.3
931,Sweden,2015,385.153,78541062.667,4248213.0,348220.722,280297.07293228107,82.3
932,Sweden,2016,386.035,79500524.57599999,4415799.0,183100.0,285374.78398540727,82.4
933,Sweden,2017,385.43199999999996,80551186.41,4621046.0,178300.0,289297.19504385564,82.5
934,Switzerland,1990,731.455,53574979.297,463304.342,10822.0,58635.7146518436,77.5
935,Switzerland,1991,698.328,54253361.894,459061.3241,13734.6756,60672.86721316571,77.8
936,Switzerland,1992,645.815,54833813.25900001,458860.5628,16647.3512,61987.30292908774,78.1
937,Switzerland,1993,568.295,55329556.672,458282.474,19560.0268,63159.39260264733,78.4
938,Switzerland,1994,524.7909999999999,55784264.11299999,464101.55100000004,22472.702400000002,63927.64936281987,78.6
939,Switzerland,1995,490.411,56179923.72399999,466333.3408,25385.378,64376.25629597647,78.7
940,Switzerland,1996,474.73699999999997,56459237.44499999,468851.5879,28298.0536,65162.505716028805,79.1
941,Switzerland,1997,443.653,56637555.23899999,479823.4178,31210.7292,66269.71282783493,79.3
942,Switzerland,1998,423.462,56854597.142000005,494169.619,34123.404800000004,66386.5612095408,79.6
943,Switzerland,1999,409.834,57171421.15700002,502544.4096,37036.0804,67464.72559814787,79.8
944,Switzerland,2000,383.811,57535759.258999996,619790.49,39948.756,68219.5267327677,79.9
945,Switzerland,2001,364.361,57955790.74599999,529183.8612,40193.3516,70904.2472263149,80.4
946,Switzerland,2002,339.796,58468364.577999994,530044.3825,40437.9472,71912.67745414657,80.6
947,Switzerland,2003,331.767,58960280.322000004,530254.1558,40682.542799999996,71986.41002046366,80.6
948,Switzerland,2004,315.8,59426070.177999996,544975.1963,40927.138399999996,71507.22149433277,81.2
949,Switzerland,2005,301.82599999999996,59872220.03899999,561952.5117,41171.734,72875.31149764433,81.4
950,Switzerland,2006,280.11,60314783.974,584366.8159,41392.11,73646.86445089789,81.7
951,Switzerland,2007,264.159,60911855.977,608395.1883,41612.486,75091.6097330558,82.0
952,Switzerland,2008,254.35299999999998,61731941.96999999,623901.4364,41832.862,76011.58861268814,82.2
953,Switzerland,2009,237.873,62545004.04100001,612245.0695,42053.238,77379.7887566386,82.3
954,Switzerland,2010,228.25799999999998,63238358.23499999,632629.6888,42273.614,77681.48239692756,82.6
955,Switzerland,2011,206.986,63966198.42100001,699579.6386,42720.8102,77800.08265951059,82.8
956,Switzerland,2012,199.378,64689518.599,706617.8163,43168.0064,78861.71937529887,82.8
957,Switzerland,2013,192.028,65479700.705000006,688504.2155,43615.202600000004,79917.9457483497,82.9
958,Switzerland,2014,173.44299999999998,66328940.726,35133406170.9961,44062.3988,80000.61236960997,83.3
959,Switzerland,2015,164.426,67134140.72299999,718638.5809,44509.595,79729.3190664943,83.0
960,Switzerland,2016,160.32,67907620.78299998,691544.0390000001,45767.23566666667,79491.7255606298,83.7
961,Switzerland,2017,154.113,68572680.87099999,23249044287.6953,47024.87633333333,79440.8614191123,83.6
962,Turkey,1990,2025.249,413536384.7050001,782429.2598,48282.517,77514.58720646244,67.5
963,Turkey,1991,2062.985,421084072.689,789678.5934,48462.1006,75588.31299381256,67.8
964,Turkey,1992,2093.9570000000003,428631831.6590001,836935.193,48641.684199999996,73662.0387811627,68.2
965,Turkey,1993,2061.7670000000003,436179544.622,1035601476.6387699,48821.2678,71735.76456851284,68.5
966,Turkey,1994,2391.575,443734549.573,854909.3124,49000.8514,69809.49035586297,68.9
967,Turkey,1995,2412.861,451281550.51900005,916387.7189,49180.435,67883.2161432131,69.3
968,Turkey,1996,2501.766,458827773.46400005,980583.5958,42371.547999999995,65956.94193056323,69.7
969,Turkey,1997,2660.495,466372868.414,352448765.884265,35562.661,64030.66771791336,70.1
970,Turkey,1998,2585.004,473726776.36099994,79298282.73691401,28753.773999999998,62104.39350526349,70.3
971,Turkey,1999,2473.106,481245185.3219999,46671811.820971996,21944.887,60178.11929261363,70.7
972,Turkey,2000,2605.4570000000003,488827511.95800006,72476341.803564,15136.0,58251.84507996376,71.1
973,Turkey,2001,2357.09,496436066.18599993,75926536.771973,15288.0,56325.57086731389,71.5
974,Turkey,2002,2419.822,503730534.2109999,83299678.689868,15440.0,54399.296654664024,71.9
975,Turkey,2003,2376.004,510809653.11499995,70478665.74702099,15592.0,52473.02244201415,72.3
976,Turkey,2004,2375.947,518005669.05300003,78661128.991284,15744.0,50546.74822936428,72.7
977,Turkey,2005,2318.405,525436332.06199986,27120465.009082,15896.0,48620.47401671442,73.1
978,Turkey,2006,2350.264,533043614.127,26750607.808301,38091.129,46694.199804064556,73.4
979,Turkey,2007,2522.619,540661408.2760001,5896947.874072,60286.258,44767.925591414685,73.7
980,Turkey,2008,2722.377,548114508.833,1605076.9393,82481.387,42841.651378764815,73.9
981,Turkey,2009,2933.366,556408051.584,1529566.6408,104676.516,40915.37716611495,74.1
982,Turkey,2010,2898.822,565894614.5819999,1659386.6544,72564.453,38989.10295346508,74.3
983,Turkey,2011,2636.8,575300023.3110001,1843802.5164,110523.475,37062.82874081521,74.6
984,Turkey,2012,2825.063,583662720.1720002,1932119.5544,123439.424,35136.55452816535,74.6
985,Turkey,2013,2042.579,592208965.2880002,2096181.8036,123227.424,33210.280315515476,78.0
986,Turkey,2014,2149.2070000000003,601257194.6930001,4462891.859912001,126565.457,31284.006102865605,78.0
987,Turkey,2015,2182.265,610387648.3850001,2399639.539,91808.463,29357.731890215742,78.0
988,Turkey,2016,2250.319,619649387.81,2683794.269,91808.46,27431.45767756587,78.0
989,Turkey,2017,2349.93,628370889.1010001,3250962.922,91808.44,25505.183464916,78.1
990,United Kingdom,1990,8027.403,454030615.106,1788750.4502,27172.409,23578.909252266134,75.7
991,United Kingdom,1991,8161.059,455243186.2560001,1732002.7227,27852.6174,23997.119080914203,75.9
992,United Kingdom,1992,7860.217,456138469.32299984,1745690.0335,28532.8258,24658.063632293135,76.3
993,United Kingdom,1993,7663.147,457113522.414,1780909.0382,29213.034200000002,25185.921790801935,76.2
994,United Kingdom,1994,7103.776999999999,458403629.464,1839592.4449,29893.2426,25728.785966616433,76.8
995,United Kingdom,1995,6530.768,459896238.71699995,1905295.3803,30573.451,25933.808216322766,76.7
996,United Kingdom,1996,6645.023,461250343.842,1952766.4466,30608.4526,26136.8319531616,76.9
997,United Kingdom,1997,5929.757,463027549.139,2028042.2725,30643.4542,27002.08936476843,77.2
998,United Kingdom,1998,5455.363,464826674.603,2101961.4402,30678.4558,28363.276488907733,77.3
999,United Kingdom,1999,5098.304,466922160.145,2174021.3732,30713.4574,29451.83540415087,77.5
1000,United Kingdom,2000,4440.569,469032563.63699996,2248752.7409,30748.459,30874.495438425434,77.9
1001,United Kingdom,2001,4463.129,471285507.537,2321386.8284,31095.0634,32436.452034769798,78.2
1002,United Kingdom,2002,3978.239,473661235.62599987,2399590.5128,31441.6678,33021.915172601235,78.3
1003,United Kingdom,2003,3622.7790000000005,476136851.798,2477246.6995,31788.2722,34022.112506207595,78.4
1004,United Kingdom,2004,3405.881,478922117.857,2549962.1025,32134.8766,34955.9994646663,79.0
1005,United Kingdom,2005,3157.362,482906797.5610001,2627189.6166,32481.481,35079.0380118088,79.2
1006,United Kingdom,2006,2961.656,486604963.17599994,2769552.7643,32911.8862,36134.31471507453,79.5
1007,United Kingdom,2007,2748.489,490788705.1499999,3162442.1819,33342.2914,37373.655531915865,79.7
1008,United Kingdom,2008,2594.584,494978779.28300005,3127392.1758,33772.696599999996,36778.0438646549,79.8
1009,United Kingdom,2009,2123.474,498617251.517,2856938.2751,34203.1018,37506.03696038477,80.4
1010,United Kingdom,2010,2035.7020000000002,502733365.86500007,2666782.2852,34633.507,37738.51330599774,80.6
1011,United Kingdom,2011,1850.214,507128244.255,2690288.8516,34707.9314,37163.8393179669,81.0
1012,United Kingdom,2012,1833.537,510301809.5859999,2736593.0657,34782.3558,37077.015212166065,81.0
1013,United Kingdom,2013,1832.501,513514386.2530001,2821590.1732,34856.7802,37436.0705112197,81.1
1014,United Kingdom,2014,1742.181,517584280.7880001,3106521.2498,34931.2046,37341.42852286587,81.4
1015,United Kingdom,2015,1702.236,521854276.978,3195251.4969,35005.629,37690.143177669204,81.0
1016,United Kingdom,2016,1567.495,526296713.023,3098029.1901,742051.6996666666,38143.77676867777,81.2
1017,United Kingdom,2017,1550.056,529609019.029,3203114.3251,1449097.7703333332,38488.84715443946,81.3
1018,United States,1990,130278.132,1953649307.6639998,9818013.5077,2156143.841,39414.78152183757,75.3
1019,United States,1991,126147.974,1978831257.187,9803355.2514,2148455.864,39982.68628242514,75.5
1020,United States,1992,122024.119,2005970280.8469996,10148672.8026,2171790.8140000002,41162.529543137505,75.7
1021,United States,1993,117359.89199999999,2032913776.6390004,10428049.9661,2195125.768,41167.69979971767,75.5
1022,United States,1994,112918.431,2058443718.2380002,10883604.1099,2218460.7539999997,41215.98247463067,75.7
1023,United States,1995,108930.59,2084036881.703,11158864.1752,2241795.751,41669.95350572254,75.7
1024,United States,1996,103743.79400000001,2109305447.0589998,11592985.7031,2265134.723,42498.869965247235,76.1
1025,United States,1997,100805.508,2138181104.5970004,12139506.5138,2286186.724,43745.89440278287,76.5
1026,United States,1998,98636.21699999999,2166129412.334,12815340.7169,2307238.715,45639.188787498766,76.7
1027,United States,1999,94378.84800000001,2193814030.0990005,13523014.9856,2328290.714,47014.282381599536,76.7
1028,United States,2000,92913.61,2221125724.911999,14175433.662,2349342.7290000003,48923.96255960977,76.7
1029,United States,2001,89375.868,2246533081.741,14340720.7272,2370391.697,49589.33352267797,76.9
1030,United States,2002,79816.663,2270847678.4270005,14670493.0578,2439577.656,50157.159862922235,77.0
1031,United States,2003,77602.959,2293789391.1610003,15137227.2893,2508763.626,51040.2620737089,77.1
1032,United States,2004,75384.36099999999,2318674777.769001,15784380.6692,2577949.636,52345.355547753636,77.6
1033,United States,2005,73161.908,2344057507.262,16353689.6695,2647135.6229999997,52825.7357367702,77.6
1034,United States,2006,70704.493,2370179260.789001,16811189.7875,2716319.5949999997,54081.78398312873,77.8
1035,United States,2007,68247.078,2396492644.5569997,17025839.1789,2724161.568,55566.469991773134,78.1
1036,United States,2008,61195.15,2421487858.617999,16833952.0219,2732003.491,55873.431288573534,78.1
1037,United States,2009,54933.143,2445310727.584,16240880.0037,2739845.4469999997,56309.17616086444,78.5
1038,United States,2010,55857.149000000005,2470477779.5550003,16726272.4984,2747687.455,57181.9433788183,78.6
1039,United States,2011,55393.765999999996,2491576863.476001,16979434.3403,2755525.473,57709.461294300396,78.7
1040,United States,2012,53609.261,2511080648.2670007,17349009.4943,2755525.473,58524.83893222614,78.8
1041,United States,2013,51824.755,2530007068.7359996,17621403.8545,2755525.473,58498.3534860892,78.8
1042,United States,2014,50040.25,2550016031.098,18096401.202999998,2755525.473,59616.63816377,78.9
1043,United States,2015,49064.69,2569993409.2690005,18744625.0,2755525.473,61129.61394304,78.7
1044,United States,2016,46691.742999999995,2589069051.456,19233847.0,2755525.473,61387.9555066508,78.7
1045,United States,2017,45017.49,2605750705.72,20094759.0,2755525.473,62310.384842413136,78.6
